QALLP,Age,MDCP Social Marital Status,QALFP - 4 Digit Level,Labour Force Status,No children,1,2,3,4,5,6,7,8,Not applicible,Total
Bachelor,8,Not married,Maritime Engineering and Technology,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,9,Not married,Electrical and Electronic Engineering and Technology,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,10,Not married,"Engineering and Related Technologies, nfd",EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,11,Not married,Manufacturing Engineering and Technology,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,12,Not married,"Information Technology, nfd",EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,13,Not married,Chemical Sciences,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,14,Not married,Other Creative Arts,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,15,Not married,Performing Arts,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,16,Not married,Language and Literature,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,17,Not married,Nursing,EmployedFT,5,3,5,5,9,10,3,6,2,43,91
Bachelor,18,Not married,Maritime Engineering and Technology,EmployedFT,0,8,1,1,5,8,10,1,4,34,72
Bachelor,19,Not married,Law,NILF,1,9,9,5,3,5,6,2,9,44,93
Bachelor,20,Not married,"Management and Commerce, nfd",EmployedAway,3,9,3,2,10,5,1,8,2,39,82
Bachelor,21,Not married,Other Management and Commerce,EmployedFT,3,5,7,7,5,2,2,2,10,39,82
Bachelor,22,Not married,Pharmacy,EmployedFT,3,7,3,8,3,4,3,1,0,29,61
Bachelor,23,Not married,Public Health,NILF,0,4,8,3,10,4,9,3,6,42,89
Bachelor,24,Not married,Earth Sciences,EmployedAway,0,0,7,3,1,9,5,8,1,31,65
Bachelor,25,Not married,Rehabilitation Therapies,EmployedPT,4,8,4,0,2,5,8,2,3,32,68
Bachelor,26,Not married,Curriculum and Education Studies,Unemployed,2,1,5,4,5,1,9,3,1,28,59
Bachelor,27,Not married,Business and Management,EmployedAway,2,9,3,3,4,6,2,5,0,31,65
Bachelor,28,Not married,Sales and Marketing,Unemployed,0,9,10,2,6,4,0,4,1,32,68
Bachelor,29,Not married,Public Health,NILF,3,5,4,8,4,9,7,4,6,45,95
Bachelor,30,Not married,Optical Science,EmployedPT,3,1,1,7,3,3,10,5,2,32,67
Bachelor,31,Not married,Sales and Marketing,NILF,3,6,1,6,2,3,3,2,6,29,61
Bachelor,32,Not married,Teacher Education,EmployedFT,2,1,8,3,7,7,10,6,2,41,87
Bachelor,33,Not married,Curriculum and Education Studies,EmployedAway,2,5,4,5,1,3,5,5,9,35,74
Bachelor,34,Not married,Dental Studies,Unemployed,1,8,10,10,7,8,1,5,1,46,97
Bachelor,35,Not married,Automotive Engineering and Technology,EmployedPT,0,9,1,5,3,4,4,7,4,33,70
Bachelor,36,Not married,Visual Arts and Crafts,EmployedAway,2,7,2,5,6,5,5,9,8,44,93
Bachelor,37,Not married,Optical Science,EmployedPT,1,5,7,2,3,6,10,7,10,46,97
Bachelor,38,Not married,Communication and Media Studies,EmployedPT,1,2,10,8,5,5,9,9,4,48,101
Bachelor,39,Not married,"Health, nfd",EmployedFT,1,3,1,5,7,6,3,8,4,34,72
Bachelor,40,Not married,Other Health,EmployedPT,0,5,6,0,10,3,7,6,7,40,84
Bachelor,41,Not married,Pharmacy,Unemployed,1,5,9,2,1,5,3,5,9,36,76
Bachelor,42,Not married,Communication and Media Studies,Unemployed,1,9,3,9,6,3,0,2,4,33,70
Bachelor,43,Not married,Accounting,Unemployed,2,4,8,3,7,2,0,4,9,35,74
Bachelor,44,Not married,Political Science and Policy Studies,EmployedAway,0,2,5,1,7,9,3,8,8,39,82
Bachelor,45,Not married,Teacher Education,EmployedAway,2,10,5,10,3,0,0,7,7,40,84
Bachelor,46,Not married,Field of study not stated,EmployedFT,1,7,5,4,8,8,1,3,9,41,87
Bachelor,47,Not married,Mathematical Sciences,EmployedFT,0,3,7,3,3,6,7,6,9,40,84
Bachelor,48,Not married,Mathematical Sciences,EmployedFT,0,6,3,6,10,1,3,2,8,35,74
Bachelor,49,Not married,Physics and Astronomy,EmployedFT,0,5,0,8,3,5,1,6,2,27,57
Bachelor,50,Not married,Complementary Therapies,Unemployed,0,7,9,2,1,6,8,4,7,40,84
Bachelor,51,Not married,Physics and Astronomy,Unemployed,1,3,4,8,7,1,6,4,8,38,80
Bachelor,52,Not married,Other Education,NILF,1,2,9,7,6,9,8,10,5,51,108
Bachelor,53,Not married,Sales and Marketing,Unemployed,1,4,8,8,8,4,4,6,5,43,91
Bachelor,54,Not married,"Education, nfd",EmployedFT,0,2,0,8,8,7,5,5,10,41,86
Bachelor,55,Not married,Biological Sciences,EmployedAway,0,8,5,4,7,3,5,2,7,37,78
Bachelor,56,Not married,Mathematical Sciences,NILF,1,4,9,6,2,2,10,8,0,38,80
Bachelor,57,Not married,Law,Unemployed,0,3,7,3,7,8,4,4,2,34,72
Bachelor,58,Not married,Communication and Media Studies,EmployedPT,1,9,2,7,2,8,9,8,5,46,97
Bachelor,59,Not married,Other Engineering and Related Technologies,Unemployed,1,6,5,1,10,10,8,7,9,51,108
Bachelor,60,Not married,Radiography,Unemployed,1,7,8,9,7,9,7,3,4,50,105
Bachelor,61,Not married,Office Studies,EmployedPT,0,6,3,8,7,8,1,2,8,39,82
Bachelor,62,Not married,Not applicable,EmployedPT,2,1,2,4,1,6,6,10,2,31,65
Bachelor,63,Not married,Curriculum and Education Studies,EmployedAway,1,2,6,7,6,2,4,4,4,32,68
Bachelor,64,Not married,Mathematical Sciences,EmployedPT,1,1,1,5,1,8,2,10,8,33,70
Bachelor,65,Not married,Dental Studies,EmployedAway,1,6,9,8,6,3,0,10,8,46,97
Bachelor,66,Not married,Teacher Education,NILF,0,2,1,3,4,4,5,8,3,27,57
Bachelor,67,Not married,Accounting,EmployedAway,1,7,3,9,9,7,3,8,10,51,108
Bachelor,68,Not married,Other Engineering and Related Technologies,EmployedPT,1,3,5,4,1,2,5,0,10,28,59
Bachelor,69,Not married,Sales and Marketing,Unemployed,1,2,2,5,8,0,6,3,9,32,68
Bachelor,70,Not married,Law,NILF,0,9,6,5,2,3,7,1,8,37,78
Bachelor,71,Not married,Electrical and Electronic Engineering and Technology,Unemployed,0,6,8,6,9,7,5,1,9,46,97
Bachelor,72,Not married,Sales and Marketing,EmployedAway,0,9,10,4,1,8,1,1,1,32,67
Bachelor,73,Not married,Not applicable,EmployedPT,1,5,8,2,10,9,3,8,8,49,103
Bachelor,74,Not married,Computer Science,EmployedFT,0,6,4,6,3,4,2,1,5,28,59
Bachelor,75,Not married,Curriculum and Education Studies,EmployedAway,0,7,3,2,4,4,10,9,2,37,78
Bachelor,76,Not married,Maritime Engineering and Technology,NILF,0,1,9,2,8,8,4,4,8,40,84
Bachelor,77,Not married,"Management and Commerce, nfd",EmployedFT,1,3,7,5,6,9,6,2,2,37,78
Bachelor,78,Not married,Mathematical Sciences,Unemployed,1,7,10,1,8,8,1,6,9,46,97
Bachelor,79,Not married,Public Health,Unemployed,0,4,4,1,6,1,3,5,10,31,65
Bachelor,80,Not married,Other Creative Arts,Unemployed,1,6,5,5,0,10,7,0,5,35,74
Bachelor,81,Not married,Teacher Education,EmployedPT,0,8,7,9,1,7,6,7,4,44,93
Bachelor,82,Not married,"Health, nfd",EmployedPT,1,9,1,3,5,7,0,5,7,34,72
Bachelor,83,Not married,Other Engineering and Related Technologies,EmployedAway,1,4,4,7,9,1,4,1,8,35,74
Bachelor,84,Not married,Performing Arts,Unemployed,0,8,7,6,3,9,4,8,9,49,103
Bachelor,85,Not married,"Health, nfd",Unemployed,1,8,8,6,6,3,2,1,3,34,72
Bachelor,86,Not married,Radiography,EmployedAway,1,2,4,2,4,4,2,9,2,27,57
Bachelor,87,Not married,Field of study not stated,EmployedPT,1,8,5,5,2,7,3,1,9,37,78
Bachelor,88,Not married,Law,EmployedPT,1,1,6,10,5,9,9,8,3,47,99
Bachelor,89,Not married,Political Science and Policy Studies,EmployedFT,1,5,4,5,4,1,9,1,8,34,72
Bachelor,90,Not married,Agriculture,NILF,1,3,0,8,4,4,3,2,4,26,55
Bachelor,91,Not married,"Natural and Physical Sciences, nfd",EmployedPT,0,1,6,1,6,10,6,4,5,35,74
Bachelor,92,Not married,Electrical and Electronic Engineering and Technology,NILF,1,8,2,6,3,2,8,2,9,37,78
Bachelor,93,Not married,"Engineering and Related Technologies, nfd",EmployedAway,0,1,7,7,2,1,6,5,5,31,65
Bachelor,94,Not married,Biological Sciences,EmployedPT,1,3,7,8,0,8,6,6,5,40,84
Bachelor,95,Not married,Veterinary Studies,Unemployed,0,4,9,1,9,5,5,8,3,40,84
Bachelor,96,Not married,Information Systems,Unemployed,1,2,3,6,8,5,8,3,6,38,80
Bachelor,97,Not married,Civil Engineering,EmployedAway,0,3,1,1,7,5,1,4,5,24,51
Bachelor,98,Not married,Other Health,EmployedAway,1,9,1,2,2,2,2,1,9,26,55
Bachelor,99,Not married,Office Studies,EmployedPT,1,3,1,2,1,2,6,4,3,21,44
Bachelor,100,Not married,Graphic and Design Studies,NILF,0,5,5,5,1,3,8,3,9,35,74
Bachelor,101,Not married,Political Science and Policy Studies,EmployedAway,1,8,6,9,0,5,0,6,9,40,84
Bachelor,102,Not married,Veterinary Studies,EmployedAway,1,4,8,2,9,1,5,8,7,41,86
Bachelor,103,Not married,"Health, nfd",EmployedAway,0,2,9,5,5,5,4,9,7,41,87
Bachelor,104,Not married,Public Health,Unemployed,1,4,8,5,9,0,2,7,4,36,76
Bachelor,105,Not married,Curriculum and Education Studies,NILF,1,5,3,9,8,4,0,9,9,43,91
Diploma,0,Not married,Dental Studies,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,1,Not married,Architecture,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Diploma,2,Not married,Other Management and Commerce,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,3,Not married,Aerospace Engineering and Technology,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Diploma,4,Not married,Studies in Human Society,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Diploma,5,Not married,"Health, nfd",EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Diploma,6,Not married,Process and Resources Engineering,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,7,Not married,Pharmacy,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,8,Not married,Optical Science,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,9,Not married,Other Information Technology,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Diploma,10,Not married,"Natural and Physical Sciences, nfd",EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Diploma,11,Not married,Business and Management,NILF,0,0,0,0,0,0,0,0,0,0,0
Diploma,12,Not married,Earth Sciences,NILF,0,0,0,0,0,0,0,0,0,0,0
Diploma,13,Not married,Accounting,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Diploma,14,Not married,Maritime Engineering and Technology,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Diploma,15,Not married,Mechanical and Industrial Engineering and Technology,NILF,0,0,0,0,0,0,0,0,0,0,0
Diploma,16,Not married,"Creative Arts, nfd",EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Diploma,17,Not married,Chemical Sciences,NILF,6,10,8,1,0,5,7,4,3,40,84
Diploma,18,Not married,Sales and Marketing,EmployedFT,4,9,8,6,3,8,8,5,6,51,108
Diploma,19,Not married,Veterinary Studies,EmployedPT,3,4,9,9,3,8,7,4,6,48,101
Diploma,20,Not married,Studies in Human Society,EmployedAway,3,1,7,5,4,5,1,6,5,33,70
Diploma,21,Not married,Business and Management,NILF,1,0,6,5,6,8,0,9,0,32,67
Diploma,22,Not married,Other Health,EmployedAway,3,0,3,8,9,2,5,6,8,40,84
Diploma,23,Not married,Automotive Engineering and Technology,NILF,3,3,6,6,1,5,1,5,9,35,74
Diploma,24,Not married,Pharmacy,EmployedAway,1,2,0,6,5,8,3,7,2,31,65
Diploma,25,Not married,Agriculture,EmployedPT,4,6,9,9,0,5,9,7,7,50,106
Diploma,26,Not married,"Health, nfd",EmployedAway,2,4,4,4,9,10,4,0,9,41,87
Diploma,27,Not married,Visual Arts and Crafts,Unemployed,3,9,2,5,3,5,4,5,3,35,74
Diploma,28,Not married,Biological Sciences,EmployedPT,2,2,2,8,9,0,8,3,7,37,78
Diploma,29,Not married,Pharmacy,EmployedFT,1,10,9,7,9,9,9,4,5,57,120
Diploma,30,Not married,"Natural and Physical Sciences, nfd",EmployedFT,3,8,2,1,4,1,5,5,5,31,65
Diploma,31,Not married,Field of study not stated,EmployedPT,1,5,7,9,3,4,4,2,10,41,86
Diploma,32,Not married,Performing Arts,NILF,3,5,3,2,10,4,9,4,6,41,87
Diploma,33,Not married,Maritime Engineering and Technology,Unemployed,0,5,8,1,3,9,2,4,5,33,70
Diploma,34,Not married,Process and Resources Engineering,EmployedAway,2,2,3,7,6,2,4,5,0,28,59
Diploma,35,Not married,Field of study not stated,EmployedFT,0,6,1,9,3,3,0,10,5,33,70
Diploma,36,Not married,Other Education,EmployedAway,1,3,0,0,4,4,3,10,1,23,49
Diploma,37,Not married,Studies in Human Society,EmployedFT,1,1,3,6,5,7,6,9,4,38,80
Diploma,38,Not married,Dental Studies,EmployedAway,2,1,1,9,10,3,9,3,5,39,82
Diploma,39,Not married,Accounting,EmployedPT,2,8,0,10,6,4,1,4,2,33,70
Diploma,40,Not married,Other Education,EmployedFT,1,9,5,10,9,7,9,1,6,51,108
Diploma,41,Not married,Information Systems,EmployedAway,1,5,9,3,3,4,3,0,9,33,70
Diploma,42,Not married,Not applicable,EmployedFT,2,6,9,8,2,0,4,4,9,40,84
Diploma,43,Not married,Physics and Astronomy,EmployedFT,1,4,6,4,3,6,4,4,2,31,65
Diploma,44,Not married,Electrical and Electronic Engineering and Technology,EmployedFT,1,1,0,2,10,6,4,7,6,33,70
Diploma,45,Not married,"Banking, Finance and Related Fields",EmployedPT,0,4,8,7,9,5,0,1,6,36,76
Diploma,46,Not married,Tourism,EmployedFT,2,4,8,4,9,2,6,4,7,41,87
Diploma,47,Not married,Law,Unemployed,0,9,10,2,2,7,8,4,6,43,91
Diploma,48,Not married,Mathematical Sciences,NILF,1,9,0,9,3,5,4,7,2,36,76
Diploma,49,Not married,Process and Resources Engineering,EmployedFT,1,4,4,3,2,9,10,1,8,38,80
Diploma,50,Not married,"Information Technology, nfd",EmployedPT,2,3,3,1,2,4,1,1,2,17,36
Diploma,51,Not married,Veterinary Studies,EmployedPT,1,3,1,6,7,9,1,6,5,35,74
Diploma,52,Not married,Teacher Education,Unemployed,0,1,3,3,1,6,3,6,1,22,46
Diploma,53,Not married,Political Science and Policy Studies,NILF,2,0,8,3,8,5,3,2,6,33,70
Diploma,54,Not married,Philosophy and Religious Studies,NILF,1,6,0,5,4,5,5,6,4,32,68
Diploma,55,Not married,Law,NILF,1,7,9,8,10,3,1,7,1,42,89
Diploma,56,Not married,"Natural and Physical Sciences, nfd",EmployedAway,1,2,8,2,4,9,5,1,7,35,74
Diploma,57,Not married,Civil Engineering,EmployedAway,2,3,4,4,3,0,8,9,1,31,65
Diploma,58,Not married,Sales and Marketing,EmployedPT,1,6,3,4,3,8,5,3,6,35,74
Diploma,59,Not married,Graphic and Design Studies,Unemployed,0,4,9,1,9,4,4,3,8,38,80
Diploma,60,Not married,Other Information Technology,EmployedFT,1,5,7,3,3,5,0,9,5,34,72
Diploma,61,Not married,"Education, nfd",EmployedFT,1,6,8,7,8,9,7,4,9,53,112
Diploma,62,Not married,Maritime Engineering and Technology,EmployedAway,1,10,4,4,9,8,8,6,8,52,110
Diploma,63,Not married,Maritime Engineering and Technology,EmployedAway,1,3,10,0,3,6,5,6,3,33,70
Diploma,64,Not married,Law,Unemployed,0,10,9,3,4,6,4,7,6,44,93
Diploma,65,Not married,Process and Resources Engineering,EmployedFT,0,9,8,8,4,6,10,3,5,48,101
Diploma,66,Not married,Dental Studies,NILF,1,8,5,4,2,10,8,8,4,45,95
Diploma,67,Not married,"Banking, Finance and Related Fields",NILF,0,5,5,8,1,6,1,8,7,37,78
Diploma,68,Not married,Teacher Education,NILF,1,4,1,9,5,1,5,1,4,28,59
Diploma,69,Not married,Maritime Engineering and Technology,Unemployed,1,3,6,3,2,4,4,2,4,26,55
Diploma,70,Not married,Dental Studies,Unemployed,1,7,2,9,5,3,3,5,4,35,74
Diploma,71,Not married,Accounting,EmployedFT,0,8,5,3,8,8,8,2,4,41,87
Diploma,72,Not married,Biological Sciences,EmployedAway,1,10,0,8,1,0,9,7,7,39,82
Diploma,73,Not married,Optical Science,EmployedPT,1,9,6,9,9,4,8,1,4,46,97
Diploma,74,Not married,Automotive Engineering and Technology,Unemployed,1,7,8,9,10,8,1,5,4,48,101
Diploma,75,Not married,Optical Science,EmployedFT,0,1,4,0,1,7,6,9,2,27,57
Diploma,76,Not married,Earth Sciences,EmployedPT,1,6,1,3,4,3,9,5,7,35,74
Diploma,77,Not married,Sales and Marketing,EmployedAway,1,8,9,0,8,7,4,2,6,41,86
Diploma,78,Not married,Studies in Human Society,Unemployed,1,9,4,5,9,1,5,7,0,37,78
Diploma,79,Not married,"Creative Arts, nfd",EmployedAway,1,1,3,5,4,7,7,6,0,31,65
Diploma,80,Not married,Earth Sciences,NILF,1,7,9,7,3,3,6,1,0,33,70
Diploma,81,Not married,Computer Science,NILF,1,6,5,3,2,5,5,4,0,28,59
Diploma,82,Not married,Rehabilitation Therapies,EmployedPT,0,5,2,9,6,5,7,2,10,41,87
Diploma,83,Not married,Maritime Engineering and Technology,NILF,1,8,6,4,0,4,2,0,10,32,67
Diploma,84,Not married,Communication and Media Studies,EmployedAway,1,4,6,9,8,10,5,0,7,45,95
Diploma,85,Not married,Tourism,Unemployed,1,0,9,5,9,3,8,6,4,41,86
Diploma,86,Not married,Language and Literature,Unemployed,0,3,3,3,0,3,6,9,9,32,68
Diploma,87,Not married,Nursing,EmployedFT,1,1,6,7,10,7,9,2,6,44,93
Diploma,88,Not married,Other Creative Arts,EmployedAway,0,6,4,3,5,8,4,9,9,43,91
Diploma,89,Not married,Complementary Therapies,Unemployed,0,2,0,7,2,4,1,3,1,18,38
Diploma,90,Not married,Performing Arts,EmployedFT,1,7,5,7,3,9,0,0,4,32,68
Diploma,91,Not married,Other Information Technology,Unemployed,0,1,5,7,7,6,2,7,10,41,86
Diploma,92,Not married,Sales and Marketing,NILF,1,3,4,8,3,5,7,4,1,32,68
Diploma,93,Not married,Radiography,EmployedFT,0,7,6,4,8,4,10,6,5,45,95
Diploma,94,Not married,"Health, nfd",Unemployed,0,6,6,2,2,2,1,5,2,23,49
Diploma,95,Not married,Radiography,NILF,0,8,8,5,4,3,6,7,6,42,89
Diploma,96,Not married,Teacher Education,EmployedFT,0,10,9,3,8,8,9,8,1,50,106
Diploma,97,Not married,Other Creative Arts,EmployedFT,1,7,6,9,8,0,4,7,5,42,89
Diploma,98,Not married,"Engineering and Related Technologies, nfd",NILF,1,9,3,2,0,4,7,4,9,35,74
Diploma,99,Not married,Other Health,EmployedFT,1,5,0,4,8,6,5,0,1,27,57
Diploma,100,Not married,"Information Technology, nfd",NILF,1,6,5,8,5,7,3,1,1,33,70
Diploma,101,Not married,Process and Resources Engineering,EmployedPT,1,6,1,5,8,9,10,9,5,49,103
Diploma,102,Not married,Optical Science,EmployedFT,0,0,1,3,7,9,9,3,0,29,61
Diploma,103,Not married,"Education, nfd",EmployedPT,0,9,5,1,5,3,4,4,10,37,78
Diploma,104,Not married,Other Health,EmployedFT,0,1,7,3,2,9,0,6,0,25,53
Diploma,105,Not married,Nursing,EmployedAway,0,6,1,5,10,1,5,8,7,39,82
Bachelor,0,Not married,Agriculture,EmployedFT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,1,Not married,Other Creative Arts,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,2,Not married,Visual Arts and Crafts,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,3,Not married,Other Management and Commerce,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,4,Not married,Language and Literature,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,5,Not married,Architecture,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,6,Not married,Communication and Media Studies,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,7,Not married,Rehabilitation Therapies,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,8,Not married,"Natural and Physical Sciences, nfd",NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,9,Not married,Manufacturing Engineering and Technology,EmployedAway,0,0,0,0,0,0,0,0,0,0,0
Bachelor,10,Not married,Architecture,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,11,Not married,Mechanical and Industrial Engineering and Technology,EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,12,Not married,Curriculum and Education Studies,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,13,Not married,Language and Literature,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,14,Not married,Accounting,NILF,0,0,0,0,0,0,0,0,0,0,0
Bachelor,15,Not married,"Creative Arts, nfd",EmployedPT,0,0,0,0,0,0,0,0,0,0,0
Bachelor,16,Not married,Not applicable,Unemployed,0,0,0,0,0,0,0,0,0,0,0
Bachelor,17,Not married,Maritime Engineering and Technology,Unemployed,3,4,3,10,6,1,3,7,4,37,78
Bachelor,18,Not married,Physics and Astronomy,EmployedFT,4,5,6,2,9,1,10,2,4,39,82
Bachelor,19,Not married,Office Studies,EmployedAway,5,8,6,8,9,4,4,6,6,50,106
Bachelor,20,Not married,Tourism,EmployedAway,1,0,1,1,9,10,0,2,3,24,51
Bachelor,21,Not married,Sales and Marketing,EmployedPT,1,5,4,5,3,1,10,9,0,34,72
Bachelor,22,Not married,Teacher Education,EmployedFT,3,9,2,2,8,9,1,9,0,39,82
Bachelor,23,Not married,Other Creative Arts,EmployedAway,4,10,0,8,1,6,6,0,4,35,74
Bachelor,24,Not married,Sales and Marketing,EmployedPT,4,0,1,8,0,3,3,2,10,28,59
Bachelor,25,Not married,Office Studies,NILF,3,6,8,1,9,4,9,6,6,47,99
Bachelor,26,Not married,Other Management and Commerce,NILF,1,6,5,1,5,6,4,0,1,26,55
Bachelor,27,Not married,Other Creative Arts,EmployedPT,1,2,3,4,8,4,3,2,5,29,61
Bachelor,28,Not married,Dental Studies,Unemployed,0,1,2,3,3,6,5,9,6,32,67
Bachelor,29,Not married,Accounting,Unemployed,1,9,3,3,4,5,4,4,2,32,67
Bachelor,30,Not married,Mechanical and Industrial Engineering and Technology,EmployedPT,2,1,9,7,1,9,6,6,7,43,91
Bachelor,31,Not married,Other Engineering and Related Technologies,EmployedAway,3,10,9,8,1,3,8,3,8,48,101
Bachelor,32,Not married,Process and Resources Engineering,NILF,1,1,6,3,8,6,3,1,6,32,67
Bachelor,33,Not married,Sales and Marketing,EmployedFT,1,0,4,7,3,1,2,5,2,23,48
Bachelor,34,Not married,Philosophy and Religious Studies,EmployedFT,2,9,6,6,2,6,5,1,3,36,76
Bachelor,35,Not married,Maritime Engineering and Technology,EmployedAway,2,2,0,8,3,9,0,2,4,27,57
Bachelor,36,Not married,Information Systems,EmployedFT,2,5,10,3,8,1,8,0,8,41,86
Bachelor,37,Not married,Political Science and Policy Studies,NILF,0,4,2,8,6,10,5,2,9,41,87
Bachelor,38,Not married,"Management and Commerce, nfd",EmployedPT,1,9,2,6,2,3,3,9,8,39,82
Bachelor,39,Not married,Mathematical Sciences,Unemployed,1,3,8,8,7,10,8,8,7,54,114
Bachelor,40,Not married,Electrical and Electronic Engineering and Technology,Unemployed,2,9,10,5,5,7,5,5,5,48,101
Bachelor,41,Not married,"Information Technology, nfd",EmployedPT,1,9,10,5,3,1,10,1,9,44,93
Bachelor,42,Not married,Curriculum and Education Studies,EmployedAway,2,9,2,2,0,6,9,2,8,36,76
Bachelor,43,Not married,Optical Science,NILF,1,10,3,2,7,5,2,10,5,41,86
Bachelor,44,Not married,Mathematical Sciences,Unemployed,1,8,8,6,4,3,5,3,2,36,76
Bachelor,45,Not married,Other Health,NILF,2,1,7,6,4,9,7,2,7,41,86
Bachelor,46,Not married,Complementary Therapies,NILF,0,5,9,4,6,4,8,8,9,48,101
Bachelor,47,Not married,"Health, nfd",EmployedPT,0,6,8,3,9,2,0,5,4,33,70
Bachelor,48,Not married,Other Creative Arts,EmployedPT,1,7,9,7,6,8,0,6,5,44,93
Bachelor,49,Not married,Radiography,EmployedAway,0,0,4,5,8,8,6,8,7,41,87
Bachelor,50,Not married,Radiography,Unemployed,0,6,3,3,8,9,1,5,10,41,86
Bachelor,51,Not married,Business and Management,Unemployed,2,6,1,1,7,2,2,4,2,24,51
Bachelor,52,Not married,Architecture,EmployedPT,1,1,7,4,5,3,9,1,6,33,70
Bachelor,53,Not married,Physics and Astronomy,EmployedFT,0,3,8,3,8,4,1,9,10,41,87
Bachelor,54,Not married,Medical Studies,EmployedAway,0,4,6,1,2,10,7,3,10,39,82
Bachelor,55,Not married,Other Management and Commerce,Unemployed,1,2,4,9,9,7,6,1,1,36,76
Bachelor,56,Not married,Other Engineering and Related Technologies,NILF,1,6,6,10,2,3,4,3,6,37,78
Bachelor,57,Not married,"Health, nfd",EmployedAway,1,4,9,7,10,9,10,7,0,51,108
Bachelor,58,Not married,Sales and Marketing,EmployedAway,0,4,8,9,6,8,1,10,6,47,99
Bachelor,59,Not married,Public Health,EmployedAway,1,3,3,9,3,9,0,0,3,28,59
Bachelor,60,Not married,Complementary Therapies,EmployedAway,2,2,6,9,9,7,9,3,10,51,108
Bachelor,61,Not married,"Health, nfd",NILF,1,8,1,1,8,2,3,3,4,28,59
Bachelor,62,Not married,Teacher Education,EmployedPT,0,6,2,1,7,1,2,4,1,22,46
Bachelor,63,Not married,Sales and Marketing,EmployedPT,2,2,4,5,4,3,9,10,1,36,76
Bachelor,64,Not married,Dental Studies,EmployedFT,1,3,2,3,10,4,5,5,8,37,78
Bachelor,65,Not married,Sales and Marketing,NILF,1,9,1,1,5,2,0,7,0,23,49
Bachelor,66,Not married,Political Science and Policy Studies,NILF,1,10,1,5,8,8,2,7,10,47,99
