AGEP Age,MDCP Social Marital Status,OCC06P Occupation 06 (ANZSCO),None,One,Two,Three,Four,Five,Six or more,Not applicable,Total
65,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,12,15
65,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,16,14
65,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,5,6
65,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,4
65,Married in a de facto marriage,Not stated,0,0,0,3,0,0,0,0,3
65,Married in a de facto marriage,Not applicable,14,10,31,21,12,4,3,105,200
65,Not married,Managers,4,4,16,11,6,0,0,86,120
65,Not married,Professionals,3,3,8,8,6,0,0,42,73
65,Not married,Technicians and Trades Workers,4,0,3,0,0,0,0,41,53
65,Not married,Community and Personal Service Workers,9,4,14,8,9,3,0,20,71
65,Not married,Clerical and Administrative Workers,21,22,53,32,15,4,0,36,190
65,Not married,Sales Workers,6,3,16,17,4,0,0,41,82
65,Not married,Machinery Operators And Drivers,0,0,0,3,0,0,0,73,72
65,Not married,Labourers,11,3,5,7,0,4,0,46,84
65,Not married,Inadequately described,0,0,0,0,0,0,0,5,5
65,Not married,Not stated,0,0,0,4,0,0,0,9,9
65,Not married,Not applicable,262,184,431,327,162,72,44,897,2377
66,Married in a registered marriage,Managers,10,7,34,37,20,8,3,345,462
66,Married in a registered marriage,Professionals,5,3,10,5,4,0,0,113,146
66,Married in a registered marriage,Technicians and Trades Workers,0,0,3,7,0,0,0,86,98
66,Married in a registered marriage,Community and Personal Service Workers,0,4,9,10,3,0,0,42,74
66,Married in a registered marriage,Clerical and Administrative Workers,14,22,65,52,24,4,3,127,309
66,Married in a registered marriage,Sales Workers,8,3,16,21,4,3,0,121,182
66,Married in a registered marriage,Machinery Operators And Drivers,0,0,3,0,3,0,0,118,123
66,Married in a registered marriage,Labourers,5,3,19,9,3,0,3,121,167
66,Married in a registered marriage,Inadequately described,0,0,3,0,0,0,0,26,36
66,Married in a registered marriage,Not stated,0,0,3,3,4,0,0,14,27
66,Married in a registered marriage,Not applicable,216,259,969,780,391,142,78,2379,5224
66,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,24,29
66,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,3,3
66,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,4,0,0,0,3,5
66,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,4,6
66,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,4,0,0,0,0,6
66,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,8,12
66,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,13,14
66,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,3,7
66,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
66,Married in a de facto marriage,Not applicable,15,12,21,11,11,3,3,106,181
66,Not married,Managers,5,3,8,9,4,0,0,52,85
66,Not married,Professionals,10,0,12,3,0,0,0,36,64
66,Not married,Technicians and Trades Workers,0,0,0,6,0,0,0,29,34
66,Not married,Community and Personal Service Workers,5,3,4,6,0,0,0,15,38
66,Not married,Clerical and Administrative Workers,14,15,34,14,7,3,3,41,142
66,Not married,Sales Workers,3,8,11,9,3,0,0,48,80
66,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,47,47
66,Not married,Labourers,4,4,10,3,3,0,3,30,63
66,Not married,Inadequately described,0,0,0,0,0,0,0,5,8
66,Not married,Not stated,0,0,0,0,0,0,0,7,11
66,Not married,Not applicable,256,147,417,345,179,77,65,897,2389
67,Married in a registered marriage,Managers,8,5,22,27,24,6,3,261,361
67,Married in a registered marriage,Professionals,3,5,10,6,4,0,0,99,133
67,Married in a registered marriage,Technicians and Trades Workers,0,0,0,3,4,0,0,75,83
67,Married in a registered marriage,Community and Personal Service Workers,0,0,14,3,4,0,0,38,53
67,Married in a registered marriage,Clerical and Administrative Workers,16,11,62,38,18,8,3,83,247
67,Married in a registered marriage,Sales Workers,3,5,17,7,0,3,0,101,143
67,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,86,86
67,Married in a registered marriage,Labourers,5,0,7,11,4,5,0,109,149
67,Married in a registered marriage,Inadequately described,0,0,3,0,0,0,0,17,25
67,Married in a registered marriage,Not stated,0,0,8,4,0,0,0,18,23
67,Married in a registered marriage,Not applicable,196,247,977,722,395,156,101,2382,5173
67,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,16,18
67,Married in a de facto marriage,Professionals,0,0,3,0,0,0,0,6,11
67,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,3,3
67,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,4,7
67,Married in a de facto marriage,Clerical and Administrative Workers,0,3,4,0,0,0,0,5,12
67,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,3,4
67,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,3,3
67,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,8,8
67,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
67,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
67,Married in a de facto marriage,Not applicable,19,11,27,17,10,3,3,93,182
67,Not married,Managers,3,0,9,4,3,3,0,49,75
67,Not married,Professionals,3,0,8,3,0,0,0,28,45
67,Not married,Technicians and Trades Workers,0,3,4,0,0,0,0,18,25
67,Not married,Community and Personal Service Workers,3,0,5,10,8,0,0,12,38
67,Not married,Clerical and Administrative Workers,18,11,22,19,8,3,0,24,103
67,Not married,Sales Workers,7,0,18,6,4,0,5,16,59
67,Not married,Machinery Operators And Drivers,3,0,6,4,0,0,0,24,32
67,Not married,Labourers,5,0,3,8,7,3,0,27,54
67,Not married,Inadequately described,0,0,0,0,0,0,0,0,3
67,Not married,Not stated,0,0,0,0,0,3,0,0,3
67,Not married,Not applicable,267,183,431,351,190,65,56,882,2436
68,Married in a registered marriage,Managers,3,8,23,26,15,5,3,240,326
68,Married in a registered marriage,Professionals,3,0,12,7,4,3,0,80,110
68,Married in a registered marriage,Technicians and Trades Workers,3,0,0,0,0,0,0,59,62
68,Married in a registered marriage,Community and Personal Service Workers,0,0,3,4,3,0,0,22,37
68,Married in a registered marriage,Clerical and Administrative Workers,4,7,30,33,15,4,0,82,181
68,Married in a registered marriage,Sales Workers,6,3,16,14,11,0,0,82,132
68,Married in a registered marriage,Machinery Operators And Drivers,0,0,5,0,0,0,0,62,67
68,Married in a registered marriage,Labourers,0,4,9,8,3,3,0,68,95
68,Married in a registered marriage,Inadequately described,0,0,0,3,0,0,0,21,24
68,Married in a registered marriage,Not stated,0,0,0,4,3,0,0,3,13
68,Married in a registered marriage,Not applicable,220,244,843,707,431,143,128,2397,5108
68,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,13,13
68,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,7,7
68,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,4
68,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,3,0,5,8
68,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,7,5
68,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,3,3
68,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
68,Married in a de facto marriage,Not applicable,4,10,15,20,8,4,0,84,149
68,Not married,Managers,3,0,14,11,3,3,0,46,80
68,Not married,Professionals,4,3,6,3,0,0,0,19,35
68,Not married,Technicians and Trades Workers,0,0,3,0,0,0,0,22,35
68,Not married,Community and Personal Service Workers,0,0,3,3,0,0,0,12,30
68,Not married,Clerical and Administrative Workers,7,4,17,14,3,5,3,22,76
68,Not married,Sales Workers,5,6,4,3,0,0,0,21,40
68,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,36,36
68,Not married,Labourers,0,3,5,8,3,4,0,20,36
68,Not married,Inadequately described,3,0,0,3,0,0,0,7,14
68,Not married,Not stated,0,0,0,0,0,0,0,4,7
68,Not married,Not applicable,262,178,447,354,232,69,93,854,2488
69,Married in a registered marriage,Managers,7,3,13,19,19,5,0,223,291
69,Married in a registered marriage,Professionals,0,0,5,3,0,3,3,69,86
69,Married in a registered marriage,Technicians and Trades Workers,0,0,7,7,0,0,0,35,45
69,Married in a registered marriage,Community and Personal Service Workers,0,0,3,3,0,0,4,14,24
69,Married in a registered marriage,Clerical and Administrative Workers,3,4,36,23,21,3,4,68,160
69,Married in a registered marriage,Sales Workers,5,4,15,9,7,0,0,88,118
69,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,52,53
69,Married in a registered marriage,Labourers,0,0,3,8,7,0,0,58,75
69,Married in a registered marriage,Inadequately described,3,0,0,0,0,0,0,19,24
69,Married in a registered marriage,Not stated,0,0,4,0,0,0,0,6,16
69,Married in a registered marriage,Not applicable,213,194,891,683,383,133,103,2370,4972
69,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,5,8
69,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,8,8
69,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,3
69,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,4
69,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,3,7
69,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,6,9
69,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
69,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,8,10
69,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
69,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
69,Married in a de facto marriage,Not applicable,16,6,24,17,9,7,5,80,156
69,Not married,Managers,3,6,9,9,0,0,0,34,57
69,Not married,Professionals,3,0,4,5,0,0,0,13,32
69,Not married,Technicians and Trades Workers,0,0,5,3,0,0,0,11,19
69,Not married,Community and Personal Service Workers,3,0,5,4,5,0,0,3,22
69,Not married,Clerical and Administrative Workers,10,9,18,12,6,0,0,12,69
69,Not married,Sales Workers,4,0,9,9,5,0,0,19,45
69,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,22,26
69,Not married,Labourers,3,3,7,3,5,3,0,24,42
69,Not married,Inadequately described,0,0,0,0,0,0,0,0,3
69,Not married,Not stated,3,0,0,0,0,0,0,5,9
69,Not married,Not applicable,253,195,423,338,213,98,84,802,2408
70,Married in a registered marriage,Managers,4,4,22,25,13,10,4,175,256
70,Married in a registered marriage,Professionals,0,0,4,3,6,0,3,41,61
70,Married in a registered marriage,Technicians and Trades Workers,0,0,3,0,0,0,0,23,30
70,Married in a registered marriage,Community and Personal Service Workers,0,3,3,0,3,0,0,16,29
70,Married in a registered marriage,Clerical and Administrative Workers,3,7,15,24,10,3,0,35,109
70,Married in a registered marriage,Sales Workers,0,3,7,9,3,0,0,46,64
70,Married in a registered marriage,Machinery Operators And Drivers,0,3,0,0,0,0,0,43,46
70,Married in a registered marriage,Labourers,0,0,0,4,3,4,0,48,63
70,Married in a registered marriage,Inadequately described,3,0,3,4,0,0,0,8,22
70,Married in a registered marriage,Not stated,0,3,5,3,0,0,0,13,25
70,Married in a registered marriage,Not applicable,175,207,762,719,362,163,107,2437,4926
70,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,5,5
70,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,4,4
70,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Clerical and Administrative Workers,3,0,0,0,0,0,0,4,7
70,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,3,3
70,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Not applicable,7,8,21,12,9,3,3,78,138
70,Not married,Managers,5,0,11,3,0,3,0,34,61
70,Not married,Professionals,4,3,0,0,3,0,3,21,30
70,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,14,18
70,Not married,Community and Personal Service Workers,0,0,0,3,0,0,0,3,5
70,Not married,Clerical and Administrative Workers,12,3,9,7,3,3,0,16,48
70,Not married,Sales Workers,5,0,4,4,0,0,0,16,33
70,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,8,8
70,Not married,Labourers,4,0,8,3,8,0,0,20,44
70,Not married,Inadequately described,0,0,0,0,0,0,0,8,8
70,Not married,Not stated,0,0,0,0,0,0,0,3,6
70,Not married,Not applicable,283,167,423,371,212,101,105,826,2496
71,Married in a registered marriage,Managers,0,3,10,14,12,4,3,142,190
71,Married in a registered marriage,Professionals,3,0,3,8,0,0,0,51,68
71,Married in a registered marriage,Technicians and Trades Workers,0,0,0,3,0,0,0,23,27
71,Married in a registered marriage,Community and Personal Service Workers,3,0,6,0,0,0,0,10,15
71,Married in a registered marriage,Clerical and Administrative Workers,3,6,18,13,11,3,3,41,101
71,Married in a registered marriage,Sales Workers,0,0,4,5,0,0,0,44,57
71,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,29,34
71,Married in a registered marriage,Labourers,0,0,3,3,5,0,0,29,45
71,Married in a registered marriage,Inadequately described,0,0,0,0,3,0,0,4,14
71,Married in a registered marriage,Not stated,0,0,4,0,0,0,0,5,14
71,Married in a registered marriage,Not applicable,173,201,687,589,391,142,120,2241,4543
71,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,3
71,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,3,3
71,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,4
71,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,3
71,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,4,3
71,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,3,6
71,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,3
71,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,Not applicable,5,8,21,10,7,7,0,68,119
71,Not married,Managers,5,3,3,3,3,0,0,29,46
71,Not married,Professionals,0,3,9,4,0,0,0,14,30
71,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,11,11
71,Not married,Community and Personal Service Workers,0,0,0,0,3,0,0,8,15
71,Not married,Clerical and Administrative Workers,10,4,3,6,5,0,0,8,45
71,Not married,Sales Workers,0,0,13,3,5,0,0,12,33
71,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,14,13
71,Not married,Labourers,0,0,0,0,0,0,0,16,24
71,Not married,Inadequately described,0,0,0,0,0,0,0,0,4
71,Not married,Not stated,0,0,3,3,4,0,0,0,8
71,Not married,Not applicable,257,166,451,333,246,104,100,792,2445
72,Married in a registered marriage,Managers,0,3,8,7,4,8,5,119,160
72,Married in a registered marriage,Professionals,0,3,3,0,0,0,0,31,43
72,Married in a registered marriage,Technicians and Trades Workers,0,0,0,4,0,0,0,15,19
72,Married in a registered marriage,Community and Personal Service Workers,0,0,3,3,3,0,0,13,16
72,Married in a registered marriage,Clerical and Administrative Workers,5,3,7,14,11,3,0,32,71
72,Married in a registered marriage,Sales Workers,0,0,6,8,0,0,0,34,44
72,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,19,20
72,Married in a registered marriage,Labourers,0,0,0,3,0,0,0,43,52
72,Married in a registered marriage,Inadequately described,0,0,0,3,0,0,0,4,12
72,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,14,15
72,Married in a registered marriage,Not applicable,157,201,639,561,369,149,134,2202,4412
72,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,3,4
72,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,3,3
72,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,3
72,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,4
72,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,3,3
72,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,3
72,Married in a de facto marriage,Not applicable,5,3,9,9,7,4,6,69,110
72,Not married,Managers,7,3,0,5,3,0,0,29,43
72,Not married,Professionals,3,3,0,0,0,0,0,18,21
