AGEP Age in Single Years,MDCP Social Marital Status,OCCP Occupation,No children,1 child,2 children,3 children,4 children,5 children,6 children,7 children,8 children,Not applicable,Total
69,Not married,Not applicable,309,221,617,385,186,71,37,7,10,1100,2944
70,Married in a registered marriage,Managers,3,8,34,25,19,12,3,0,0,210,318
70,Married in a registered marriage,Professionals,0,3,12,5,3,3,0,0,0,72,100
70,Married in a registered marriage,Technicians and Trades Workers,3,0,3,4,3,0,0,0,0,40,47
70,Married in a registered marriage,Community and Personal Service Workers,0,3,12,5,4,0,0,0,0,27,45
70,Married in a registered marriage,Clerical and Administrative Workers,8,6,49,37,26,5,3,0,0,68,204
70,Married in a registered marriage,Sales Workers,0,3,16,5,8,0,0,0,0,71,100
70,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,76,81
70,Married in a registered marriage,Labourers,3,0,7,5,7,0,0,0,0,81,101
70,Married in a registered marriage,Inadequately described,0,0,4,0,0,0,0,0,0,16,21
70,Married in a registered marriage,Not stated,0,0,3,3,0,0,0,0,0,7,11
70,Married in a registered marriage,Not applicable,222,232,1038,799,359,103,50,14,8,2715,5546
70,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,23,24
70,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,3,6
70,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,3,3
70,Married in a de facto marriage,Clerical and Administrative Workers,0,4,0,3,0,0,0,0,0,7,14
70,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,9,10
70,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,4,4
70,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
70,Married in a de facto marriage,Not applicable,16,11,36,24,13,9,0,0,0,131,227
70,Not married,Managers,4,7,11,3,3,0,0,0,0,53,81
70,Not married,Professionals,0,3,11,0,0,0,0,0,0,16,36
70,Not married,Technicians and Trades Workers,3,0,0,0,0,0,0,0,0,15,21
70,Not married,Community and Personal Service Workers,3,0,5,3,6,0,0,0,0,13,39
70,Not married,Clerical and Administrative Workers,15,11,30,13,10,0,0,0,0,16,94
70,Not married,Sales Workers,3,0,4,3,4,0,0,0,0,18,42
70,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,22,25
70,Not married,Labourers,0,0,3,0,7,0,0,0,0,26,49
70,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,4,5
70,Not married,Not stated,0,0,0,0,0,0,0,0,0,4,9
70,Not married,Not applicable,331,227,577,408,220,91,42,16,8,1076,2980
71,Married in a registered marriage,Managers,0,4,14,22,14,3,3,3,0,187,249
71,Married in a registered marriage,Professionals,6,0,9,3,0,0,0,0,0,71,86
71,Married in a registered marriage,Technicians and Trades Workers,0,0,0,3,0,0,0,0,0,49,54
71,Married in a registered marriage,Community and Personal Service Workers,0,0,3,0,4,3,0,0,0,24,29
71,Married in a registered marriage,Clerical and Administrative Workers,4,8,31,29,7,4,0,0,0,48,136
71,Married in a registered marriage,Sales Workers,0,6,9,10,7,0,0,0,0,83,109
71,Married in a registered marriage,Machinery Operators And Drivers,0,0,3,0,0,0,0,0,0,58,59
71,Married in a registered marriage,Labourers,3,0,8,4,8,3,0,0,0,76,105
71,Married in a registered marriage,Inadequately described,0,0,0,3,0,0,0,0,0,11,20
71,Married in a registered marriage,Not stated,0,0,5,0,0,0,0,0,0,13,23
71,Married in a registered marriage,Not applicable,195,241,963,733,356,151,43,24,3,2725,5447
71,Married in a de facto marriage,Managers,0,0,0,3,0,0,0,0,0,12,19
71,Married in a de facto marriage,Professionals,3,0,0,0,0,0,0,0,0,5,11
71,Married in a de facto marriage,Technicians and Trades Workers,3,0,0,0,0,0,0,0,0,0,9
71,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,9,9
71,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,3,8
71,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,6,8
71,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,3,3
71,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
71,Married in a de facto marriage,Not applicable,14,14,27,23,11,4,0,0,0,101,188
71,Not married,Managers,0,0,8,5,0,3,0,0,0,40,54
71,Not married,Professionals,6,0,9,3,3,0,0,0,0,12,27
71,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,11,19
71,Not married,Community and Personal Service Workers,3,0,5,3,0,0,0,0,0,10,20
71,Not married,Clerical and Administrative Workers,10,7,15,9,3,3,0,0,0,14,68
71,Not married,Sales Workers,3,0,11,5,0,0,0,0,0,18,44
71,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,25,28
71,Not married,Labourers,0,0,7,0,3,0,4,0,0,26,35
71,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,5
71,Not married,Not stated,0,0,0,3,3,0,0,0,0,4,13
71,Not married,Not applicable,270,211,566,413,234,96,39,15,5,1041,2891
72,Married in a registered marriage,Managers,0,3,7,20,3,4,0,0,0,161,200
72,Married in a registered marriage,Professionals,0,0,6,7,0,0,0,0,0,48,57
72,Married in a registered marriage,Technicians and Trades Workers,0,0,3,0,3,0,0,0,0,31,40
72,Married in a registered marriage,Community and Personal Service Workers,0,0,3,3,6,0,0,0,0,21,25
72,Married in a registered marriage,Clerical and Administrative Workers,9,5,27,24,12,4,3,0,0,48,121
72,Married in a registered marriage,Sales Workers,0,0,4,6,3,0,0,0,0,56,66
72,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,32,34
72,Married in a registered marriage,Labourers,3,0,6,5,0,0,0,0,0,55,67
72,Married in a registered marriage,Inadequately described,0,0,4,0,0,0,0,0,0,7,13
72,Married in a registered marriage,Not stated,0,0,3,0,3,0,0,0,0,16,22
72,Married in a registered marriage,Not applicable,186,235,917,714,390,146,41,16,9,2651,5314
72,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,13,16
72,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Clerical and Administrative Workers,0,0,7,3,0,0,0,0,0,3,10
72,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,8,8
72,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
72,Married in a de facto marriage,Not applicable,19,11,23,16,17,4,0,0,0,107,198
72,Not married,Managers,3,3,3,3,0,0,0,0,0,38,51
72,Not married,Professionals,0,4,0,5,0,0,0,0,0,17,25
72,Not married,Technicians and Trades Workers,0,0,0,3,0,3,0,0,0,8,17
72,Not married,Community and Personal Service Workers,0,0,3,8,0,0,0,0,0,4,14
72,Not married,Clerical and Administrative Workers,7,6,14,10,4,4,0,0,0,14,63
72,Not married,Sales Workers,0,5,8,3,3,0,0,0,0,17,39
72,Not married,Machinery Operators And Drivers,3,0,0,0,0,0,0,0,0,12,17
72,Not married,Labourers,0,4,3,3,0,0,0,0,0,25,33
72,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,3,3
72,Not married,Not stated,0,3,0,0,3,0,0,0,0,0,10
72,Not married,Not applicable,289,213,560,455,257,106,40,19,7,969,2918
73,Married in a registered marriage,Managers,7,0,14,6,11,0,0,0,0,142,181
73,Married in a registered marriage,Professionals,3,0,4,3,0,0,0,0,0,52,65
73,Married in a registered marriage,Technicians and Trades Workers,0,0,3,0,0,0,3,0,0,25,34
73,Married in a registered marriage,Community and Personal Service Workers,0,0,5,5,4,0,0,0,0,12,21
73,Married in a registered marriage,Clerical and Administrative Workers,3,3,18,15,9,0,0,0,0,36,88
73,Married in a registered marriage,Sales Workers,0,0,11,0,0,0,0,0,0,44,58
73,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,26,26
73,Married in a registered marriage,Labourers,0,0,5,3,4,3,0,0,0,43,58
73,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,8,8
73,Married in a registered marriage,Not stated,0,0,0,3,0,0,0,0,0,10,20
73,Married in a registered marriage,Not applicable,186,236,878,712,364,124,53,18,6,2413,4999
73,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,11,11
73,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,3
73,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0
73,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,3,3
73,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,3,5
73,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,3
73,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0
73,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,3,3
73,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
73,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
73,Married in a de facto marriage,Not applicable,10,3,16,14,10,0,0,0,0,93,147
73,Not married,Managers,0,3,3,3,3,0,0,0,0,38,55
73,Not married,Professionals,0,4,0,0,0,0,0,0,0,10,23
73,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,7,17
73,Not married,Community and Personal Service Workers,3,0,3,0,0,3,0,0,0,3,12
73,Not married,Clerical and Administrative Workers,7,3,15,9,7,0,0,0,0,10,47
73,Not married,Sales Workers,3,0,4,3,3,0,0,0,0,12,29
73,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,19,21
73,Not married,Labourers,0,0,9,3,0,3,0,0,0,9,25
73,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,3,9
73,Not married,Not stated,0,3,4,0,0,0,0,0,0,3,8
73,Not married,Not applicable,259,210,552,450,240,103,58,29,11,902,2807
74,Married in a registered marriage,Managers,0,4,11,19,15,7,0,0,0,115,170
74,Married in a registered marriage,Professionals,3,0,0,0,3,0,0,0,0,35,40
74,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,15,15
74,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,12,11
74,Married in a registered marriage,Clerical and Administrative Workers,0,3,12,10,6,0,0,0,0,44,80
74,Married in a registered marriage,Sales Workers,0,0,4,3,0,0,0,0,0,33,41
74,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,3,0,0,0,0,0,20,28
74,Married in a registered marriage,Labourers,0,0,3,3,0,0,0,0,0,29,37
74,Married in a registered marriage,Inadequately described,0,0,0,3,0,0,0,0,0,11,12
74,Married in a registered marriage,Not stated,0,0,3,3,0,0,0,0,0,6,12
74,Married in a registered marriage,Not applicable,162,197,776,659,344,137,50,32,3,2393,4750
74,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,3,9
74,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,5
74,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0
74,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0
74,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,5,5
74,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0
74,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,4
74,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0
74,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
74,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
74,Married in a de facto marriage,Not applicable,10,7,23,13,7,9,3,0,0,74,143
74,Not married,Managers,0,0,3,8,0,0,0,0,0,22,41
74,Not married,Professionals,3,0,0,3,0,0,0,0,0,11,15
74,Not married,Technicians and Trades Workers,0,0,0,0,3,0,0,0,0,4,5
74,Not married,Community and Personal Service Workers,4,3,3,0,0,0,0,0,0,4,12
74,Not married,Clerical and Administrative Workers,5,6,8,0,5,0,0,0,0,5,33
74,Not married,Sales Workers,0,0,6,7,4,0,0,0,0,4,24
74,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,12,14
74,Not married,Labourers,0,3,5,10,3,0,0,0,0,16,31
74,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,3,5
74,Not married,Not stated,0,0,0,0,0,0,0,0,0,3,10
74,Not married,Not applicable,250,216,584,413,254,117,46,25,13,870,2792
75,Married in a registered marriage,Managers,5,3,11,14,4,6,3,0,0,84,132
75,Married in a registered marriage,Professionals,0,3,3,0,0,0,0,0,0,33,44
75,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,4,0,0,0,0,13,17
75,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,3,3
75,Married in a registered marriage,Clerical and Administrative Workers,3,3,7,6,4,6,0,0,0,25,55
75,Married in a registered marriage,Sales Workers,0,0,3,3,0,0,0,0,0,21,29
75,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,16,16
75,Married in a registered marriage,Labourers,0,3,3,3,0,0,0,0,0,35,42
75,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,7,5
75,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,4,8
75,Married in a registered marriage,Not applicable,160,178,630,633,338,143,59,25,14,2274,4452
75,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,3
75,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,4,4
75,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
75,Married in a de facto marriage,Not applicable,4,4,13,11,11,3,4,0,0,75,132
75,Not married,Managers,0,0,3,4,0,0,0,0,0,23,34
75,Not married,Professionals,0,0,5,0,0,0,0,0,0,12,19
75,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,6,6
75,Not married,Community and Personal Service Workers,0,3,3,3,0,0,0,0,0,3,5
75,Not married,Clerical and Administrative Workers,6,0,4,0,0,0,0,0,0,4,20
75,Not married,Sales Workers,3,0,5,4,0,0,0,0,0,7,23
75,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,7,8
75,Not married,Labourers,0,0,6,0,0,0,0,0,0,3,13
75,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
75,Not married,Not stated,3,0,0,0,0,0,0,0,0,3,7
75,Not married,Not applicable,299,174,506,480,290,111,49,27,3,881,2820
76,Married in a registered marriage,Managers,0,0,5,11,0,0,0,0,0,81,102
76,Married in a registered marriage,Professionals,0,0,3,0,0,0,0,0,0,21,25
76,Married in a registered marriage,Technicians and Trades Workers,0,0,0,3,0,0,0,0,0,15,20
76,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,5,7
76,Married in a registered marriage,Clerical and Administrative Workers,0,3,11,3,6,4,0,0,0,23,51
76,Married in a registered marriage,Sales Workers,0,0,0,3,0,0,0,0,0,17,23
76,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,15,15
76,Married in a registered marriage,Labourers,0,0,0,3,0,0,0,0,0,14,16
76,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,5,9
76,Married in a registered marriage,Not stated,0,0,0,0,3,0,0,0,0,9,13
76,Married in a registered marriage,Not applicable,140,156,631,518,332,115,66,16,15,2145,4127
76,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,4,4
76,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,3
76,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0
76,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0
76,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,3
76,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0
76,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0
76,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,3
76,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
76,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0
76,Married in a de facto marriage,Not applicable,6,3,6,12,7,8,0,3,0,56,97
76,Not married,Managers,0,0,3,0,0,0,0,0,0,19,28
76,Not married,Professionals,0,0,0,5,0,0,0,0,0,13,22
76,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,4
76,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,4,8
76,Not married,Clerical and Administrative Workers,6,5,3,0,3,0,0,0,0,0,20
76,Not married,Sales Workers,0,0,3,3,0,0,0,0,0,8,8
76,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,9,9
76,Not married,Labourers,0,0,0,0,0,0,0,0,0,10,7
76,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0
76,Not married,Not stated,0,0,3,0,0,0,0,0,0,5,8
76,Not married,Not applicable,276,206,550,446,309,123,61,25,14,779,2776
77,Married in a registered marriage,Managers,0,0,8,3,7,3,7,0,0,70,87
77,Married in a registered marriage,Professionals,0,0,3,0,0,0,0,0,0,22,30
77,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,5,8
77,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,3
77,Married in a registered marriage,Clerical and Administrative Workers,0,0,8,5,4,0,0,0,0,8,27
77,Married in a registered marriage,Sales Workers,0,0,0,0,3,0,0,0,0,16,15
77,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,12,12
77,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,21,27
77,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,3,3
77,Married in a registered marriage,Not stated,0,0,0,0,3,0,0,0,0,8,12
77,Married in a registered marriage,Not applicable,115,157,556,493,291,130,41,22,14,2090,3903
77,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0
77,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0
77,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0
77,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0
77,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0
77,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0
77,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0
